"id","x_name","x_studio_tag_ids","x_studio_periodo","x_studio_descripcion","x_studio_marca","x_studio_ean","x_color","x_studio_proveedor","x_studio_trazabilidad_levantamiento","x_studio_actor_relevante","x_studio_sin_ficha","x_studio_eye","x_studio_raee","x_studio_pilas","x_studio_neumaticos","x_studio_baterias","x_studio_aceites_y_lubricantes","x_studio_textil","x_studio_stage_id"
"__export__.x_productos_13183_e112052c","521336","OFICINA Y LIBRERIA","2022","ESTUCHE C/CIERRE P/MASCARILLA BLANCA    ","LAVORO","3100205597552","0","FUJIAN NINGDE HUAFU IMP & EXP CORP.","PRONOBEL/FUZHOU PROWIN IMP AND EXP CO","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13191_2c88d415","424543","OFICINA Y LIBRERIA","2022,2023","ETIQUETA SOBRE 34X53MM 40UNI","LAVORO","3100004245432","0","CANGNAN JUMING STATIONERY CO., LTD.","PRONOBEL/CANGNAN JUMING STATIONERY CO., LTD.","Sahira Aguado","True","True","","","","","","","Completado"
"__export__.x_productos_13206_0639f6f0","519467","OFICINA Y LIBRERIA","2022","MARCADOR DE PIZARRA PTA RED. ROSADO","LAVORO","3100217525079","0","NINGBO BEIFA GROUP CO. LTD.","","Sahira Aguado","True","True","","","","","","","Completado"
"__export__.x_productos_13224_02c099a4","462534","COTILLON","","GUIRNALDA LARGAS 2.5M DIS GL 1 NOBEL GIF","NOBEL GIFT","","0","PARTY STAR","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13231_457b9c12","523400","OFICINA Y LIBRERIA","2022,2023","DESTACADOR ESCRITOR PTA.BISEL.AMAR METAL","LAVORO","3100227050295","0","FUJIAN NINGDE HUAFU IMP & EXP CORP.","PRONOBEL/FUZHOU PROWIN IMP AND EXP CO","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13232_b587adda","448197","OFICINA Y LIBRERIA","2022,2023","CARPETA C/PAPEL GAMUZINA 12 HJS 12 COL","FULTONS","","0","HK SINO HARVEST PACKING CO., LTD","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13234_ee61263f","519465","OFICINA Y LIBRERIA","2022,2023","MARCADOR DE PIZARRA PTA RED. NARANJA","LAVORO","3100237617907","0","NINGBO BEIFA GROUP CO. LTD.","","Sahira Aguado","True","True","","","","","","","Completado"
"__export__.x_productos_13235_a38940b9","105890","OFICINA Y LIBRERIA","2022","PINCEL RED PELO CAMELLO MANGO MADERA Nº7","FULTONS","","0","ANHUI UNION ARTS IMP AND EXP CO., LTD.","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13244_5ea20f1f","523412","OFICINA Y LIBRERIA","2022,2023","DESTACADOR ESCRITOR PTA.BISEL.ROSA METAL","LAVORO","3100259496924","0","FUJIAN NINGDE HUAFU IMP & EXP CORP.","PRONOBEL/FUZHOU PROWIN IMP AND EXP CO","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13255_73d332b5","507765","OFICINA Y LIBRERIA","2022","SACAPUNTA PLASTICO CON DEPOSITO CON GOMA","LAVORO","3100248327840","0","ZHEJIANG ZHENGDA STATIONERY MANUFACTURER","","Paola Mena","True","","","","","","","","Completado"
"__export__.x_productos_13259_ddbcd4c5","519469","OFICINA Y LIBRERIA","2022,2023","MARCADOR DE PIZARRA PTA RED. VERDE CLARO","LAVORO","3100227771497","0","NINGBO BEIFA GROUP CO. LTD.","","Sahira Aguado","True","True","","","","","","","Completado"
"__export__.x_productos_13286_fd75a166","463485","OFICINA Y LIBRERIA","","FIG GOMA EVA PERRITOS 14 UNI 2 SURT","ART & CRAF","3100004634854","0","PARTY STAR","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13300_e793b9de","506264","COTILLON","2022","SET SORPRESAS 4 BURBUJAS UNICORNIOS","BIG PARTY","3100005062649","0","AMY AND BENTON","PRONOBEL/AMY AND BENTON","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_13309_337320b5","454209","JUGUETERIA","2022,2023","FLOTADOR CIRCULAR AVENGERS MARVEL","MARVEL","3100004542098","0","JUSTWARE INTERNATIONAL HONG KONG LI MITED","PRONOBEL/JUSTWARE INTERNATIONAL HONG KONG LI MITED","Carolina Vega","True","True","","","","","","","Completado"
"__export__.x_productos_13326_78da91f1","435840","COTILLON","2023","SET 25 GLOBOS CORAZON 12IN BIG PARTY    ","BIG PARTY","3100004358408","0","AG IMP & EXP","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13336_e23b48bb","523413","OFICINA Y LIBRERIA","2022,2023","DESTACADOR ESCRITOR PTA.BISE NARAN METAL","LAVORO","3100226359573","0","FUJIAN NINGDE HUAFU IMP & EXP CORP.","PRONOBEL/FUZHOU PROWIN IMP AND EXP CO","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13343_9a9a5888","520369","OFICINA Y LIBRERIA","","ESTUCHE TIPO CARPETA DOBLE CIERRE       ","LAVORO","3100217839978","0","AG IMP & EXP","","Paola Mena","","True","","","","","","","Completado"
"__export__.x_productos_13348_11ab065e","523411","OFICINA Y LIBRERIA","2022,2023","DESTACADOR ESCRITOR PTA.BISEL.VERD METAL","LAVORO","3100258633962","0","FUJIAN NINGDE HUAFU IMP & EXP CORP.","PRONOBEL/FUZHOU PROWIN IMP AND EXP CO","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13357_f35ac07a","523414","OFICINA Y LIBRERIA","2022,2023","DESTACADOR ESCRITOR PTA.BISE CELES METAL","LAVORO","3100226392778","0","FUJIAN NINGDE HUAFU IMP & EXP CORP.","PRONOBEL/FUZHOU PROWIN IMP AND EXP CO","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13383_4c82b329","518257","OFICINA Y LIBRERIA","2022","ESTUCHE SLIM 4 DISEÑOS                  ","LAVORO","3100283421091","0","AIRWAY BAGS & FOOTWEAR","","Paola Mena","","","","","","","","","Completado"
"__export__.x_productos_13397_fe55b0bd","409199","TECNOLOGIA","2022,2023","CABLE DE PODER TIPO 8.","DATACOM","3100004091992","0","NEWAY ELECTRONICS (HK) CO LIMITED","PRONOBEL/NEWAY ELECTRONICS (HK) CO LIMITED","Karin Navarro","True","True","","","","","","","Completado"
"__export__.x_productos_13405_146fdc55","394557","OFICINA Y LIBRERIA","","SACAPUNTA MET SIMPLE RECTANGULAR 1 ORIF ","MURANO","3100003945579","0","MEGA GAIN (ASIA) LIMITED","PRONOBEL/MEGA GAIN (ASIA) LIMITED","Paola Mena","","","","","","","","","Completado"
"__export__.x_productos_13412_4482f7ac","518579","OFICINA Y LIBRERIA","2022","ESTUCHE SLIM MUJER 3 DISEÑOS            ","LAVORO","3100226796675","0","AIRWAY BAGS & FOOTWEAR","","Paola Mena","","","","","","","","","Completado"
"__export__.x_productos_13413_71a919e3","425309","JUGUETERIA","2022,2023","FLOTADOR CIRCULAR FROZEN DISNEY","DISNEY","3100004253093","0","JUSTWARE INTERNATIONAL HONG KONG LI MITED","PRONOBEL/JUSTWARE INTERNATIONAL HONG KONG LI MITED","Carolina Vega","True","True","","","","","","","Completado"
"__export__.x_productos_13435_a2d6247d","396455","COTILLON","2022,2023","BANDERA PLASTICA TIRA 10 MTS. CON HEADER","BIG PARTY","","0","HOMEMASTER","PRONOBEL/HOMEMASTER","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13468_a9346454","409198","TECNOLOGIA","2022,2023","CABLE DE PODER TIPO TRIPLE EN BOLSA DATA","DATACOM","3100004091985","0","NEWAY ELECTRONICS (HK) CO LIMITED","PRONOBEL/NEWAY ELECTRONICS (HK) CO LIMITED","Karin Navarro","True","True","","","","","","","Completado"
"__export__.x_productos_13470_14308769","401856","COTILLON","2022,2023","SET DIECIOCHERO BANDERA PLAST+ 9 GLOBOS ","BIG PARTY","","0","HOMEMASTER","PRONOBEL/HOMEMASTER","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13494_7cdbd845","432371","OFICINA Y LIBRERIA","2022,2023","TIJERA ESCOLAR 5 1/2IN PLASTMET DISEÑOS","LAVORO","","0","GANGRONG INDUSTRY TRADING CO LTD","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13495_f5ca84ac","408368","OFICINA Y LIBRERIA","","PERFORADORA  6 DISEÑOS","ART & CRAF","","0","PARTY STAR","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13517_6cc9eb90","489191","COTILLON","","GUIRNALDA CON GUINDAS 2MTS.             ","BIG PARTY","3100288063913","0","MEGA GAIN (ASIA) LIMITED","PRONOBEL/MEGA GAIN (ASIA) LIMITED","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13535_7af93d44","507657","OFICINA Y LIBRERIA","2022,2023","SACAPUNTA PLAST C/DEP 2 ORIFICIOS GDE","LAVORO","3100274595626","0","NINGBO ANDY AND KEVIN IMPORT AND EXPORT","","Paola Mena","True","","","","","","","","Completado"
"__export__.x_productos_13558_abcd49c6","391053","JUGUETERIA","2022","PUZZLE 9 CUBOS 3D PRINCESAS 18X18CM DISN","DISNEY","","0","FORCE LINK (CHINA) LTD. SHANTOU YIFENG TRADING DEVELOPMENT","","Carolina Vega","True","True","","","","","","","Completado"
"__export__.x_productos_13568_d38fced4","107131","OFICINA Y LIBRERIA","2022,2023","CLIPS REDONDO PLASTIF 50MM 50UN COL SURT","FULTONS","4147115104004","0","HUIZE INTERNATIONAL TRADING CO. LTD.","PRONOBEL/HUIZE INTERNATIONAL TRADING CO. LTD.","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13574_26d24f2a","462527","COTILLON","","GUIRNALDA LARGAS 2.5M NOBEL GIFT        ","NOBEL GIFT","","0","AW Enterprises Limited","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13577_28572ea6","489187","COTILLON","","GUIRNALDA 2MTS VERDE                    ","BIG PARTY","3100207010264","0","ZIBO NEW TRADING CO.,LTD","PRONOBEL/ZIBO NEW TRADING CO.,LTD","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13585_0ca9f09f","523923","COTILLON","","GUIRNALDA ADORNOS COLGANTES 25CM 2 MTS  ","BIG PARTY","3100005239232","0","MOG TRADR CO., LIMITED","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13601_75d17d34","523291","JUGUETERIA","2022","SILLON INFLABLE 60X60 CMS M&M DISNEY    ","DISNEY","3100005232912","0","JUSTWARE INTERNATIONAL HONG KONG LI MITED","PRONOBEL/JUSTWARE INTERNATIONAL HONG KONG LI MITED","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_13602_4c58be0b","523292","JUGUETERIA","","FLOTADOR C/ASIENTO 65 CMS M&M DISNEY    ","DISNEY","3100005232929","0","HUNAN FREE","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_13607_cfe42e86","438980","COTILLON","2022,2023","GUIRNALDA ABANICO 5 PCS EN 2 METROS BIG ","BIG PARTY","","0","FESTA","PRONOBEL/FESTA","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13647_9e1e0d9e","506959","OFICINA Y LIBRERIA","","MARCADOR PIZARRA DESECH. CELESTE LAVORO","LAVORO","3100235243610","0","","","Sahira Aguado","True","True","","","","","","","Completado"
"__export__.x_productos_13655_e3a8bd5a","496367","JUGUETERIA","2022,2023","SET DE MOSTACILLAS MY LITTLE PONY HASBRO","DISNEY","3100243076491","0","NINGBO MASCUBE IMP.&.EXP.CORP","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_13681_a25b1064","454493","COTILLON","2022,2023","GLOBO METALICO 18IN ESTRELLA COL SURTIDO","BIG PARTY","","0","HUNAN FREE","PRONOBEL/HUNAN FREE","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_13719_35aaadea","463518","OFICINA Y LIBRERIA","","FIG GOMA EVA BICHI Y FLORES 9 UNI 2 SURT","ART & CRAF","","0","","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13722_9d5e5268","524142","OFICINA Y LIBRERIA","2022,2023","MARCADOR PERM METAL 6U BLISTER          ","LAVORO","3100212890103","0","WENZHOU ZHONGRUI STATIONERY CO., LTD","PRONOBEL/WENZHOU ZHONGRUI STATIONERY CO., LTD","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_13739_d23cffd1","424534","OFICINA Y LIBRERIA","2022,2023","ETIQUETA SOBRE 19X23MM 200UNI","LAVORO","","0","CANGNAN JUMING STATIONERY CO., LTD.","PRONOBEL/CANGNAN JUMING STATIONERY CO., LTD.","Sahira Aguado","True","True","","","","","","","Completado"
"__export__.x_productos_13747_fd56df0f","520433","COTILLON","2022,2023","BANDEJA METALICA 34CM                   ","BIG PARTY","3100005204339","0","AG IMP & EXP","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13765_3bc4449a","430133","COTILLON","2022,2023","GUIRNALDA 18 CUADRADA GRANDE CON ESTRELL","BIG PARTY","","0","FESTA","PRONOBEL/FESTA","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13770_2e00bffd","433564","OFICINA Y LIBRERIA","","BOLSA REGALO PREM MED DAMA APAISADA     ","NOBEL GIFT","3100004335645","0","","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13772_08a0021e","496301","COTILLON","2022,2023","VELA METALICA N 2 GOLD/SILVER/ROSE GOL","BIG PARTY","3100212458419","0","RICHKING ASIA LIMITED","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_13787_c3795183","524129","OFICINA Y LIBRERIA","2022,2023","DESTACADOR BORRABLE PTA FINA AMARILLO PA","LAVORO","3100274342855","0","NINGBO BEIFA GROUP CO. LTD.","","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13788_5ea47290","524130","OFICINA Y LIBRERIA","2022,2023","DESTACADOR BORRABLE PTA FINA ROSA PASTEL","LAVORO","3100260760175","0","NINGBO BEIFA GROUP CO. LTD.","","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13791_7addadfc","496233","COTILLON","2022,2023","VELA METALICA 12PCS 6CM","BIG PARTY","3100286315359","0","RICHKING ASIA LIMITED","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_13792_b5dc0049","478004","COTILLON","","BANDERA PLASTICA TIRA 10 MTS. CON HEADER","BIG PARTY","3100004780049","0","","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13805_c565c18e","103945","OFICINA Y LIBRERIA","2022,2023","SOBRE CARTA BLANCO C/FONDO 70GR 25UN    ","FULTONS","4100001039453","0","GRAFI PAPEL S.A.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_13807_d9cf4a47","507646","OFICINA Y LIBRERIA","2022","GOMA DE BORRAR DISEÑOS SURTIDOS ANIMALES","LAVORO","3100275017622","0","NINGBO JOHNSHEN STATIONERY CO., LTD.","PRONOBEL/NINGBO JOHNSHEN STATIONERY CO., LTD.","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13827_d4bbeed5","506958","OFICINA Y LIBRERIA","2022,2023","MARCADOR PIZARRA DESECH. NARANJA LAVORO","LAVORO","3100288234559","0","NINGBO BEIFA GROUP CO. LTD.","","Sahira Aguado","True","True","","","","","","","Completado"
"__export__.x_productos_13831_2c4a6d1e","448329","OFICINA Y LIBRERIA","2022,2023","LIBRO DE CUENTO T/D DUENDES Y ZAPATERO","ART & CRAF","","0","GUANGZHOU HENGYUAN PRINTING CO., LTD.","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13845_09f3a6c4","453727","OFICINA Y LIBRERIA","2022,2023","SOBRE VISITA 80X115MM BLANCO 80GR 10UN  ","FULTONS","3100004537278","0","GRAFI PAPEL S.A.","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_13850_51a99465","448328","OFICINA Y LIBRERIA","2022,2023","LIBRO DE CUENTO T/D CASA DE MUÑECAS","ART & CRAF","","0","GUANGZHOU HENGYUAN PRINTING CO., LTD.","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13853_56bca178","524131","OFICINA Y LIBRERIA","2022,2023","DESTACADOR BORRABLE PTA BISEL LILA      ","LAVORO","3100250399736","0","NINGBO BEIFA GROUP CO. LTD.","","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13854_f29f3f92","524132","OFICINA Y LIBRERIA","2022,2023","DESTACADOR BORRABLE PTA FINA MENTA PASTE","LAVORO","3100257778503","0","NINGBO BEIFA GROUP CO. LTD.","","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13855_a52c6bbd","524133","OFICINA Y LIBRERIA","2022,2023","DESTACADOR BORRABLE PTA FINA TURQUESA PA","LAVORO","3100213579656","0","NINGBO BEIFA GROUP CO. LTD.","","Sahira Aguado","","","","","","","","","Completado"
"__export__.x_productos_13858_a0f5a163","507704","OFICINA Y LIBRERIA","2022,2023","CORCHETES SEMI-INDUSTRIAL 23/12 LAVORO  ","LAVORO","3100259822792","0","HUIZE INTERNATIONAL TRADING CO. LTD.","PRONOBEL/HUIZE INTERNATIONAL TRADING CO. LTD.","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_13867_e5f0a533","448330","OFICINA Y LIBRERIA","2022,2023","LIBRO DE CUENTO T/D ROBINHOOD","ART & CRAF","","0","GUANGZHOU HENGYUAN PRINTING CO., LTD.","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13871_117a1ee3","443888","COTILLON","2022,2023","SERVILLETA FUCSIA 25X25CM 20PCS BIG PART","BIG PARTY","3100004438889","0","FUJIAN SOUTHEAST ART PAPER CO LTD","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_13872_ce42de40","463487","OFICINA Y LIBRERIA","","FIG GOMA EVA GATITOS 14 UNI 2 SURT","ART & CRAF","","0","","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13877_11fde197","448332","OFICINA Y LIBRERIA","2022,2023","LIBRO DE CUENTO T/D LOS ZAPATOS ROJOS","ART & CRAF","","0","GUANGZHOU HENGYUAN PRINTING CO., LTD.","","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13878_22855f09","512152","TECNOLOGIA","2022,2023","GAMING MOUSE RGB 1000-160DPI","DATACOM","3100265339857","0","STARWAVE TECHNOLOGY CO LIMITED","","Karin Navarro","True","True","","","","","","","Completado"
"__export__.x_productos_13879_563149d2","517150","OFICINA Y LIBRERIA","2022,2023","TABLA SALVACORTE A2","LAVORO","3100220454427","0","Dongguan Allwin Stationery Co.","PRONOBEL/DONGGUAN ALLWIN STATIONERY CO.","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13892_53cf4dcd","506960","OFICINA Y LIBRERIA","","MARCADOR PIZARRA DESECH. ROSADO LAVORO","LAVORO","3100291037475","0","","","Sahira Aguado","True","True","","","","","","","Completado"
"__export__.x_productos_13897_df42f6bc","516384","OFICINA Y LIBRERIA","2022,2023","LIBRETA CIERRE MAGNETICO 14x10CM        ","NOBEL GIFT","3100005163841","0","FOSHAN EVERCREATIVE CO. LTD","PRONOBEL/FOSHAN EVERCREATIVE CO. LTD","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13903_6f36aeb8","445089","COTILLON","2022,2023","ADORNO DIECIOCHERO MARAVILLA GRANDE BIG ","BIG PARTY","","0","HUNAN FREE","PRONOBEL/HUNAN FREE","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13926_89f18745","413643","JUGUETERIA","2022,2023","DISFRAZ BASICO SPIDERMAN MARVEL","MARVEL","3100004136433","0","NINGBO XINYA CRAFT CO.,LTD","","Carolina Vega","True","True","","","","","","","Completado"
"__export__.x_productos_13931_dec90d7d","470003","OFICINA Y LIBRERIA","2022,2023","LIBRETA CON EL¿STICO 14.5X10.5CM 4 DISE¿","NOBEL GIFT","3100004700030","0","FOSHAN EVERCREATIVE CO. LTD","PRONOBEL/FOSHAN EVERCREATIVE CO. LTD","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13935_31bc7d71","517950","TECNOLOGIA","2022,2023","MOUSE INALAMBRICO 4D UV/RUBBER AZUL","DATACOM","3100255070777","0","STARWAVE TECHNOLOGY CO LIMITED","","Karin Navarro","True","True","","","","","","","Completado"
"__export__.x_productos_13936_f52b611a","477914","JUGUETERIA","2022","SET MULTIBURBUJAS TOY STORY DISNEY","DISNEY","3100217792839","0","FORCE LINK (CHINA) LTD. SHANTOU YIFENG TRADING DEVELOPMENT","","Carolina Vega","True","True","","","","","","","Completado"
"__export__.x_productos_13938_7e36e958","389618","COTILLON","","GUIRNALDA DIECIOCHERA 4 PUNTAS TRICOLOR ","BIG PARTY","","0","","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_13943_b68d834b","443947","COTILLON","2022,2023","SERVILLETA VERDE LIMA 33X33 CM 20PCS BIG","BIG PARTY","3100004439473","0","FUJIAN SOUTHEAST ART PAPER CO LTD","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_13944_98ec930d","423613","OFICINA Y LIBRERIA","2022","PERFORADORA  FIGURAS GOMA EVA FIG 1,5CM","ART & CRAF","","0","NINGBO JOHNSHEN STATIONERY CO., LTD.","PRONOBEL/NINGBO JOHNSHEN STATIONERY CO., LTD.","Paola Mena","True","True","","","","","","","Completado"
"__export__.x_productos_13965_c865b498","517951","TECNOLOGIA","2022,2023","MOUSE INALAMBRICO 4D UV/RUBBER ROJO","DATACOM","3100284880910","0","STARWAVE TECHNOLOGY CO LIMITED","","Karin Navarro","True","True","","True","","","","","Completado"
