"id","name","familia_de_partes","producto","descripcion","indice_reciclabilidad","peso_informado","categoria_elemento","tipo_de_parte","es_domiciliario","caracteristicas_reciclable","caracteristicas_retornable","peligrosidad","maetrial","composicion_material","caracteristicas_compostable","caracteristicas_material","producto_por_envase","proporcion_por_envase","tipo_raee","tipo_de_pila","cantidad_pilas","tipo_bateria","name_bateria","tipo_aceite_lubricante","volumen","tipo_neumatico","cantidad_neumatico","material_textil",ratio_textil
"__export__.x_materialidad_43861_65cd4807","PALLET 3","PALLET","20100261","HARINA TOTTUS C/P 1 KG","1","25000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","980","0.992201297799297",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17148_5b74468a","Saco","BOLSAS","20100261","HARINA TOTTUS C/P 1 KG","1","10","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17150_06b5ff09","Film","STRETCH FILM","20100261","HARINA TOTTUS C/P 1 KG","1","196.5","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","980","0.00779870220070248",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17152_b80d11e3","Film","STRETCH FILM","20100262","HARINA TOTTUS S/P 3 KG","1","196.5","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","240","0.00779870220070248",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43862_1f6414b6","PALLET 3","PALLET","20100262","HARINA TOTTUS S/P 3 KG","1","25000","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","240","0.992201297799297",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17151_641eaabe","Saco","BOLSAS","20100262","HARINA TOTTUS S/P 3 KG","1","34","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43864_7d91360a","PALLET 3","PALLET","20100263","HARINA TOTTUS S/P 5 KG","1","25000","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","200","0.992201297799297",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17153_66f9c2a5","Saco","BOLSAS","20100263","HARINA TOTTUS S/P 5 KG","1","47","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_17154_29bbe7f3","Film","STRETCH FILM","20100263","HARINA TOTTUS S/P 5 KG","1","196.5","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","200","0.00779870220070248",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43431_22b67a8e","Cinta Adhesiva","CINTA ADHESIVA- PEGAMENTOS-TAPE","20103314","CHOLGAS EN AGUA TOTTUS 190 GRS.","1","1.912","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","48","0.00813921809017845",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43432_0bddaa90","Films","STRETCH FILM","20103314","CHOLGAS EN AGUA TOTTUS 190 GRS.","1","353","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","3168","0.0157920637050955",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43433_4630af43","PALLET 3","PALLET","20103314","CHOLGAS EN AGUA TOTTUS 190 GRS.","1","22000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","3168","0.984207936294905",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20791_7aeb0b1c","Envase Hojalata","LATAS DE CONSERVAS-CAFE-OTROS EN GENERAL","20103314","CHOLGAS EN AGUA TOTTUS 190 GRS.","1","23","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Hojalata",,"no aplica","rigido","1","0.589139344262295",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43430_c9d3f0cd","Caja","CAJA","20103314","CHOLGAS EN AGUA TOTTUS 190 GRS.","1","233","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","48","0.991860781909822",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20792_a5e2e6e9","Etiqueta","ETIQUETA","20103314","CHOLGAS EN AGUA TOTTUS 190 GRS.","1","1.04","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.0266393442622951",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43435_43330bfc","Cinta Adhesiva","CINTA ADHESIVA- PEGAMENTOS-TAPE","20103315","CHOLGAS EN ACEITE TOTTUS 190 GRS.","1","1.912","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","48","0.00813921809017845",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20793_5e525087","Envase Hojalata","LATAS DE CONSERVAS-CAFE-OTROS EN GENERAL","20103315","CHOLGAS EN ACEITE TOTTUS 190 GRS.","1","23","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Hojalata",,"no aplica","rigido","1","0.589139344262295",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43434_ce5d887a","Caja","CAJA","20103315","CHOLGAS EN ACEITE TOTTUS 190 GRS.","1","233","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","48","0.991860781909822",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43436_e887d359","Films","STRETCH FILM","20103315","CHOLGAS EN ACEITE TOTTUS 190 GRS.","1","353","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","3168","0.0157920637050955",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43437_1a08ccfb","PALLET 3","PALLET","20103315","CHOLGAS EN ACEITE TOTTUS 190 GRS.","1","22000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","3168","0.984207936294905",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20794_bcb69850","Etiqueta","ETIQUETA","20103315","CHOLGAS EN ACEITE TOTTUS 190 GRS.","1","1.04","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.0266393442622951",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20798_9d8dc591","ETIQUETA","ETIQUETA","20103316","CHORITOS EN AGUA TOTTUS 190 GRS.","1","1.04","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.0266393442622951",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43439_932d6685","Cinta Adhesiva","CINTA ADHESIVA- PEGAMENTOS-TAPE","20103316","CHORITOS EN AGUA TOTTUS 190 GRS.","1","1.912","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","48","0.00813921809017845",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43440_87ebac5c","Films","STRETCH FILM","20103316","CHORITOS EN AGUA TOTTUS 190 GRS.","1","353","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","3168","0.0157920637050955",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43441_3a65f890","PALLET 3","PALLET","20103316","CHORITOS EN AGUA TOTTUS 190 GRS.","1","22000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","3168","0.984207936294905",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20797_5b01c637","ENVASE","LATAS DE CONSERVAS-CAFE-OTROS EN GENERAL","20103316","CHORITOS EN AGUA TOTTUS 190 GRS.","1","23","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Hojalata",,"no aplica","rigido","1","0.589139344262295",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43438_753bc72f","Caja","CAJA","20103316","CHORITOS EN AGUA TOTTUS 190 GRS.","1","233","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","48","0.991860781909822",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20806_decf04d2","ETIQUETA","ETIQUETA","20103318","SURTIDO DE MARISCOS EN AGUA TOTTUS 190 GRS.","1","1.04","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.0266393442622951",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43445_131de176","PALLET 3","PALLET","20103318","SURTIDO DE MARISCOS EN AGUA TOTTUS 190 GRS.","1","22000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","3168","0.984207936294905",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20805_721b4e58","ENVASE","LATAS DE CONSERVAS-CAFE-OTROS EN GENERAL","20103318","SURTIDO DE MARISCOS EN AGUA TOTTUS 190 GRS.","1","23","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Hojalata",,"no aplica","rigido","1","0.589139344262295",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43443_287c884c","Cinta Adhesiva","CINTA ADHESIVA- PEGAMENTOS-TAPE","20103318","SURTIDO DE MARISCOS EN AGUA TOTTUS 190 GRS.","1","1.912","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","48","0.00813921809017845",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43444_4b9181c4","Films","STRETCH FILM","20103318","SURTIDO DE MARISCOS EN AGUA TOTTUS 190 GRS.","1","353","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","3168","0.0157920637050955",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43442_6cc493be","Caja","CAJA","20103318","SURTIDO DE MARISCOS EN AGUA TOTTUS 190 GRS.","1","233","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","48","0.991860781909822",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20808_10f47ab9","ETIQUETA","ETIQUETA","20103319","SURTIDO DE MARISCOS EN ACEITE TOTTUS 190 GRS.","1","1.04","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.0266393442622951",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43446_91d804ce","Caja","CAJA","20103319","SURTIDO DE MARISCOS EN ACEITE TOTTUS 190 GRS.","1","233","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","48","0.991860781909822",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43449_b165dfa8","PALLET 3","PALLET","20103319","SURTIDO DE MARISCOS EN ACEITE TOTTUS 190 GRS.","1","22000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","3168","0.984207936294905",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43448_1a3cd98c","Films","STRETCH FILM","20103319","SURTIDO DE MARISCOS EN ACEITE TOTTUS 190 GRS.","1","353","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","3168","0.0157920637050955",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43447_35d7f8a4","Cinta Adhesiva","CINTA ADHESIVA- PEGAMENTOS-TAPE","20103319","SURTIDO DE MARISCOS EN ACEITE TOTTUS 190 GRS.","1","1.912","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","48","0.00813921809017845",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20807_680011d1","ENVASE","LATAS DE CONSERVAS-CAFE-OTROS EN GENERAL","20103319","SURTIDO DE MARISCOS EN ACEITE TOTTUS 190 GRS.","1","23","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Hojalata",,"no aplica","rigido","1","0.589139344262295",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20795_49324653","Envase Hojalata","LATAS DE CONSERVAS-CAFE-OTROS EN GENERAL","20103321","CHOLGAS EN AGUA TOTTUS 425 GRS.","1","44","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Hojalata",,"no aplica","rigido","1","0.715447154471545",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20796_6df82b78","ETIQUETA","ETIQUETA","20103321","CHOLGAS EN AGUA TOTTUS 425 GRS.","1","2.5","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.040650406504065",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43450_8db0f026","Caja","CAJA","20103321","CHOLGAS EN AGUA TOTTUS 425 GRS.","1","233","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","24","0.991860781909822",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43451_d577d8c5","Cinta Adhesiva","CINTA ADHESIVA- PEGAMENTOS-TAPE","20103321","CHOLGAS EN AGUA TOTTUS 425 GRS.","1","1.912","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","24","0.00813921809017845",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43453_c34c9030","PALLET 3","PALLET","20103321","CHOLGAS EN AGUA TOTTUS 425 GRS.","1","22000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","1584","0.984207936294905",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43452_230e917c","Films","STRETCH FILM","20103321","CHOLGAS EN AGUA TOTTUS 425 GRS.","1","353","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1584","0.0157920637050955",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20800_7df49356","ETIQUETA","ETIQUETA","20103323","CHORITOS EN AGUA TOTTUS 425 GRS.","1","2","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Papel",,"no aplica","rigido","1","0.0327868852459016",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_20799_3238643b","ENVASE HOJALATA","LATAS DE CONSERVAS-CAFE-OTROS EN GENERAL","20103323","CHORITOS EN AGUA TOTTUS 425 GRS.","1","59","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Hojalata",,"no aplica","rigido","1","0.967213114754098",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43455_7f544710","Cinta Adhesiva","CINTA ADHESIVA- PEGAMENTOS-TAPE","20103323","CHORITOS EN AGUA TOTTUS 425 GRS.","1","1.912","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","24","0.00813921809017845",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43456_51bfca84","Films","STRETCH FILM","20103323","CHORITOS EN AGUA TOTTUS 425 GRS.","1","353","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1584","0.0165316348990774",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43457_66714919","PALLET 3","PALLET","20103323","CHORITOS EN AGUA TOTTUS 425 GRS.","1","21000","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","retornable nuevo","residuo NO peligroso","Madera",,"no aplica","rigido","1584","0.983468365100923",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_43454_e40416f7","Caja","CAJA","20103323","CHORITOS EN AGUA TOTTUS 425 GRS.","1","233","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","24","0.991860781909822",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18445_6993de8d","Bolsa","BOLSAS","20104312","AZUCAR GRANULADA 1 KG. TOTTUS","1","4.35","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18446_e366ce0b","COLECTOR","BOLSAS","20104312","AZUCAR GRANULADA 1 KG. TOTTUS","1","28","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases plásticos (7)",,"no aplica","flexible","20","1",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_18447_1983d53e","Film Plóstico","STRETCH FILM","20104312","AZUCAR GRANULADA 1 KG. TOTTUS","1","500","EYE NO Domiciliario","TERCIARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","900","0.0196078431372549",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16479_a239cf37","CINTA ADHESIVA","CINTA ADHESIVA- PEGAMENTOS-TAPE","20104356","CHOCLO GRANO 500 GRS. TOTTUS","1","10","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","30","0.020703933747412",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16478_c670ff16","caja","CAJA","20104356","CHOCLO GRANO 500 GRS. TOTTUS","1","472","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","30","0.977225672877847",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16480_e2d572c9","etiqueta 10x10","STICKER","20104356","CHOCLO GRANO 500 GRS. TOTTUS","1","1","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases PET (1)",,"no aplica","flexible","30","0.0020703933747412",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16477_5b1a0287","lamina film componente 2","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20104356","CHOCLO GRANO 500 GRS. TOTTUS","1","1.7","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","1","0.329074719318622",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16476_a08fe377","lamina film componente 1","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20104356","CHOCLO GRANO 500 GRS. TOTTUS","1","3.466","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1","0.670925280681378",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15203_942b7e8b","LAMINA FILM COMPONENTE 1","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20104358","ARVEJA 500 GRS. TOTTUS.","1","3.466","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1","0.670925280681378",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15206_ec4f32cf","CINTA ADHESIVA","CINTA ADHESIVA- PEGAMENTOS-TAPE","20104358","ARVEJA 500 GRS. TOTTUS.","1","10","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","30","0.020703933747412",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15204_fa6316ae","LAMINA FILM COMPONENTE 2","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20104358","ARVEJA 500 GRS. TOTTUS.","1","1.7","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","1","0.329074719318622",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15205_b8eb30f0","CAJA","CAJA","20104358","ARVEJA 500 GRS. TOTTUS.","1","472","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","30","0.977225672877847",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_15207_d439e50e","ETIQUETA","STICKER","20104358","ARVEJA 500 GRS. TOTTUS.","1","1","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases PET (1)",,"no aplica","flexible","30","0.0020703933747412",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16487_d2498e34","lamina film COMPONENTE 2","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20104359","MIX PRIMAVERA 500 GRS. TOTTUS.","1","1.7","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","1","0.329074719318622",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16490_f8f7fd8f","etiqueta 10x10","STICKER","20104359","MIX PRIMAVERA 500 GRS. TOTTUS.","1","1","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases PET (1)",,"no aplica","flexible","30","0.0020703933747412",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16489_b485f5fc","CINTA ADHESIVA","CINTA ADHESIVA- PEGAMENTOS-TAPE","20104359","MIX PRIMAVERA 500 GRS. TOTTUS.","1","10","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","30","0.020703933747412",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16488_8d55afde","caja","CAJA","20104359","MIX PRIMAVERA 500 GRS. TOTTUS.","1","472","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","30","0.977225672877847",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16486_fed9ea7b","lamina film COMPONENTE 1","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20104359","MIX PRIMAVERA 500 GRS. TOTTUS.","1","3.466","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1","0.670925280681378",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16481_dcaa4993","lamina film COMPONENTE 1","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20104360","POROTO VERDE CORTE FRANCES 350 GRS. TOTTUS","1","4.45","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PEBD que NO contienen sustancias con grasa (4)",,"no aplica","flexible","1","0.670180722891566",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16482_aeb03a82","lamina film COMPONENTE 2","ENVOLTURAS-PROTECCIÓN-SOPORTE-RELLENO-SLEEVER-TERMOCONTRAIBLE","20104360","POROTO VERDE CORTE FRANCES 350 GRS. TOTTUS","1","2.19","EYE Domiciliario","PRIMARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","1","0.329819277108434",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16483_1502134c","caja","CAJA","20104360","POROTO VERDE CORTE FRANCES 350 GRS. TOTTUS","1","472","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Cartón",,"no aplica","corrugado","24","0.977225672877847",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16484_c935c1c5","CINTA ADHESIVA","CINTA ADHESIVA- PEGAMENTOS-TAPE","20104360","POROTO VERDE CORTE FRANCES 350 GRS. TOTTUS","1","10","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Envases de PP que NO contienen sustancias con grasa (5)",,"no aplica","flexible","24","0.020703933747412",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_16485_862e73ba","etiqueta 10x10","STICKER","20104360","POROTO VERDE CORTE FRANCES 350 GRS. TOTTUS","1","1","EYE NO Domiciliario","SECUNDARIO","0","sin material reciclado","no retornable","residuo NO peligroso","Otros envases PET (1)",,"no aplica","flexible","24","0.0020703933747412",,,"0",,,,"0",,"0",,0
"__export__.x_materialidad_489372_643d3b0f","Aceite",,"20456031",,,"1.0","Aceites y Lubricantes",,,"sin material reciclado",,"residuo NO peligroso",,,"no aplica",,"1","0.0",,,"1",,,"Aceites Lubricantes Recuperables","1",,,"0.0",
"__export__.x_materialidad_489373_3c7e1500","Lubricante",,"20456031",,,"1.0","Aceites y Lubricantes",,,"sin material reciclado",,"residuo NO peligroso",,,"no aplica",,"1","0.0",,,"1",,,"Aceites Lubricantes No Recuperables","1",,,"0.0",
"__export__.x_materialidad_3691_3694241f","PILAS 1",,"20456031","SCOOTER ELECTRICO MOD URB@N 2 EKS",,"3500.0","Baterias",,,,,,,,,,"1","0.0",,"Acumulador ion litio","1","Otras baterias, pilas o acumuladores para vehiculos motorizados",,,,,,"0.0",
